,created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2871,2014-03-19T13:10:08Z,like,1245,,2014-03-02T12:57:19Z,7617831,25263252,playlist,2014-03-02T16:08:15Z,195,False,mar-to-check,https://soundcloud.com/alex/sets/mar-to-check,True,44,,public,Mar to check,20,https://api.soundcloud.com/playlists/25263252,8,,False,,,2014-03-02T12:57:19Z,https://i1.sndcdn.com/avatars-000208970259-vngd3i-large.jpg,Alexander,179981,Alexander Ljung,8,user,2020-10-20T14:38:52Z,Ljung,alex,https://soundcloud.com/alex,https://api.soundcloud.com/users/8,soundcloud:users:8,🔥𝔞𝔩𝔢𝔵 🔥,False,Berlin/NYC,DE,False,True,False,soundcloud:system-playlists:artist-stations:8,artist-stations:8
2872,2014-02-09T11:42:09Z,like,1251,,2014-02-02T21:06:22Z,363291,22107861,playlist,2014-02-02T21:13:48Z,94,False,before-quarion-there-was,https://soundcloud.com/quarion/sets/before-quarion-there-was,True,13,,public,"Before Quarion, there was...",1,https://api.soundcloud.com/playlists/22107861,208,,False,,,2014-02-02T21:06:22Z,https://i1.sndcdn.com/avatars-000109032903-sntmw2-large.jpg,,31625,,208,user,2021-01-10T22:54:37Z,,quarion,https://soundcloud.com/quarion,https://api.soundcloud.com/users/208,soundcloud:users:208,Quarion,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:208,artist-stations:208
2873,2020-09-15T02:48:30Z,like,1252,https://i1.sndcdn.com/artworks-cmkyDzYH7kQfm3Ty-5psA3Q-large.jpg,2020-07-30T18:11:30Z,1614003,1101882307,playlist,2020-10-06T15:18:01Z,1,False,mno-singles,https://soundcloud.com/mnomusic/sets/mno-singles,True,0,,public,MNO Singles,0,https://api.soundcloud.com/playlists/1101882307,1252,compilation,True,2020-07-30T18:11:30Z,2020-09-13T00:00:00Z,2020-07-30T18:11:30Z,https://i1.sndcdn.com/avatars-JfNBeXTFC2utMhdj-2wqN5Q-large.jpg,Michael,50,Michael Emenau,1252,user,2020-05-05T16:31:03Z,Emenau,mnomusic,https://soundcloud.com/mnomusic,https://api.soundcloud.com/users/1252,soundcloud:users:1252,mnomusic,False,,,False,False,False,soundcloud:system-playlists:artist-stations:1252,artist-stations:1252
2874,2022-02-15T17:08:25Z,like,1254,https://i1.sndcdn.com/artworks-KkkUbVIQnWPOjXY1-9JR7CQ-large.jpg,2021-12-26T13:34:38Z,957597,1369528357,playlist,2022-01-28T11:37:17Z,5,False,make-it-happen,https://soundcloud.com/luvliterecordings/sets/make-it-happen,True,1,,public,"Make It Happen - Rob Birch, Megablast, Resonanzz",3,https://api.soundcloud.com/playlists/1369528357,7663817,,False,2022-01-28T11:37:17Z,2022-01-28T00:00:00Z,2022-01-28T11:37:17Z,https://i1.sndcdn.com/avatars-iunUMsR1IlFEZSkD-cJoLXQ-large.jpg,,1392,,7663817,user,2022-01-28T11:37:55Z,,luvliterecordings,https://soundcloud.com/luvliterecordings,https://api.soundcloud.com/users/7663817,soundcloud:users:7663817,Luvlite Recordings,False,Vienna,AT,False,True,False,soundcloud:system-playlists:artist-stations:7663817,artist-stations:7663817
2875,2021-07-14T20:11:05Z,like,1254,https://i1.sndcdn.com/artworks-f66815df-958a-4c64-a99a-65188f36227e-0-large.jpg,2021-07-14T14:41:43Z,3391086,1286624980,playlist,2021-07-21T14:07:10Z,8,True,music-for-18-musicians-2,https://soundcloud.com/steve-reich-official/sets/music-for-18-musicians-2,True,0,,public,Music For 18 Musicians,1,https://api.soundcloud.com/playlists/1286624980,207997517,album,True,1978-04-01T00:00:00Z,1978-04-01T00:00:00Z,1978-04-01T00:00:00Z,https://i1.sndcdn.com/avatars-000212327330-11l0y4-large.jpg,,2585,,207997517,user,2019-08-21T13:17:20Z,,steve-reich-official,https://soundcloud.com/steve-reich-official,https://api.soundcloud.com/users/207997517,soundcloud:users:207997517,Steve Reich,False,,,False,True,False,soundcloud:system-playlists:artist-stations:207997517,artist-stations:207997517
2876,2020-07-05T06:42:36Z,like,1254,,2020-03-03T14:10:39Z,11276983,1004552344,playlist,2020-03-19T18:30:19Z,1,False,dwaal,https://soundcloud.com/rudy-de-waele/sets/dwaal,True,0,,public,Dwaal,2,https://api.soundcloud.com/playlists/1004552344,136971064,,False,2020-03-03T14:10:39Z,,2020-03-03T14:10:39Z,https://i1.sndcdn.com/avatars-Xaj0EhnnW8MJQy9i-1AowEQ-large.jpg,Rudy,10,Rudy Waele,136971064,user,2020-03-03T14:11:50Z,Waele,rudy-de-waele,https://soundcloud.com/rudy-de-waele,https://api.soundcloud.com/users/136971064,soundcloud:users:136971064,Rudy De Waele,False,Cambridge,GB,False,False,False,soundcloud:system-playlists:artist-stations:136971064,artist-stations:136971064
2877,2020-06-11T16:54:00Z,like,1254,https://i1.sndcdn.com/artworks-0fde1b46-1e97-4744-abb9-13857a5b74fe-0-large.jpg,2020-06-05T04:05:59Z,3283905,1064910643,playlist,2021-05-06T16:07:48Z,25,True,waltz-with-bashir-original,https://soundcloud.com/max-richter/sets/waltz-with-bashir-original,True,1,,public,Waltz With Bashir (Original Motion Picture Soundtrack),19,https://api.soundcloud.com/playlists/1064910643,511721,album,True,2020-06-05T00:00:00Z,2020-06-05T00:00:00Z,2020-06-05T00:00:00Z,https://i1.sndcdn.com/avatars-000088948643-8cbey8-large.jpg,Max,75921,Max Richter,511721,user,2021-09-08T11:05:00Z,Richter,max-richter,https://soundcloud.com/max-richter,https://api.soundcloud.com/users/511721,soundcloud:users:511721,max richter,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:511721,artist-stations:511721
2878,2020-03-12T11:58:35Z,like,1254,https://i1.sndcdn.com/artworks-vDCqRYWFszxzRiNc-549XbA-large.jpg,2020-03-10T10:55:03Z,2405705,1009074748,playlist,2021-02-26T11:46:59Z,35,False,ouie-essentials-1,https://soundcloud.com/ouiemusic/sets/ouie-essentials-1,True,5,,public,Ouïe Essentials,18,https://api.soundcloud.com/playlists/1009074748,318116252,,False,2020-03-10T11:12:08Z,,2020-03-10T11:12:08Z,https://i1.sndcdn.com/avatars-zIYMXAoKtzcugUEb-fyvt6Q-large.jpg,,6025,,318116252,user,2022-02-18T16:13:26Z,,ouiemusic,https://soundcloud.com/ouiemusic,https://api.soundcloud.com/users/318116252,soundcloud:users:318116252,Ouïe,False,,,False,True,False,soundcloud:system-playlists:artist-stations:318116252,artist-stations:318116252
2879,2019-11-15T17:59:30Z,like,1254,https://i1.sndcdn.com/artworks-000638112292-5epqsv-large.jpg,2019-11-15T17:11:19Z,331860,925036882,playlist,2019-11-18T08:52:22Z,205,False,acid-pauli-shifting-gier,https://soundcloud.com/ouiemusic/sets/acid-pauli-shifting-gier,True,31,,public,Acid Pauli - Shifting Gier,3,https://api.soundcloud.com/playlists/925036882,318116252,ep,True,2019-11-15T17:11:19Z,2019-12-06T00:00:00Z,2019-11-15T17:11:19Z,https://i1.sndcdn.com/avatars-zIYMXAoKtzcugUEb-fyvt6Q-large.jpg,,6025,,318116252,user,2022-02-18T16:13:26Z,,ouiemusic,https://soundcloud.com/ouiemusic,https://api.soundcloud.com/users/318116252,soundcloud:users:318116252,Ouïe,False,,,False,True,False,soundcloud:system-playlists:artist-stations:318116252,artist-stations:318116252
2880,2019-10-07T07:13:04Z,like,1254,https://i1.sndcdn.com/artworks-502378fd-9aba-4f44-900a-29e2e796652f-0-large.jpg,2019-10-04T00:26:54Z,8108045,884745298,playlist,2021-03-10T11:08:53Z,84,True,voyager-essential-max-richter,https://soundcloud.com/max-richter/sets/voyager-essential-max-richter,True,5,,public,Voyager - Essential Max Richter,36,https://api.soundcloud.com/playlists/884745298,511721,album,True,2019-10-04T00:00:00Z,2019-10-04T00:00:00Z,2019-10-04T00:00:00Z,https://i1.sndcdn.com/avatars-000088948643-8cbey8-large.jpg,Max,75921,Max Richter,511721,user,2021-09-08T11:05:00Z,Richter,max-richter,https://soundcloud.com/max-richter,https://api.soundcloud.com/users/511721,soundcloud:users:511721,max richter,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:511721,artist-stations:511721
2881,2019-09-20T17:54:14Z,like,1254,https://i1.sndcdn.com/artworks-000588187511-0xpaut-large.jpg,2019-08-27T08:26:31Z,596429,855778790,playlist,2019-08-30T08:51:19Z,76,False,acid-pauli-had-to-get-rid-of-some-shit,https://soundcloud.com/ouiemusic/sets/acid-pauli-had-to-get-rid-of-some-shit,True,8,,public,Acid Pauli - Had To Get Rid Of Some Shit,4,https://api.soundcloud.com/playlists/855778790,318116252,ep,True,2019-08-30T08:48:02Z,2019-09-20T00:00:00Z,2019-08-30T08:48:02Z,https://i1.sndcdn.com/avatars-zIYMXAoKtzcugUEb-fyvt6Q-large.jpg,,6025,,318116252,user,2022-02-18T16:13:26Z,,ouiemusic,https://soundcloud.com/ouiemusic,https://api.soundcloud.com/users/318116252,soundcloud:users:318116252,Ouïe,False,,,False,True,False,soundcloud:system-playlists:artist-stations:318116252,artist-stations:318116252
2882,2019-08-19T17:13:57Z,like,1254,https://i1.sndcdn.com/artworks-000573008258-vhypl9-large.jpg,2019-07-26T09:52:15Z,422438,833762594,playlist,2019-07-26T09:55:47Z,42,False,disarmed-slow-down-ep,https://soundcloud.com/ouiemusic/sets/disarmed-slow-down-ep,True,6,,public,Disarmed - Slow Down EP,3,https://api.soundcloud.com/playlists/833762594,318116252,ep,True,2019-07-26T09:52:15Z,2019-08-23T00:00:00Z,2019-07-26T09:52:15Z,https://i1.sndcdn.com/avatars-zIYMXAoKtzcugUEb-fyvt6Q-large.jpg,,6025,,318116252,user,2022-02-18T16:13:26Z,,ouiemusic,https://soundcloud.com/ouiemusic,https://api.soundcloud.com/users/318116252,soundcloud:users:318116252,Ouïe,False,,,False,True,False,soundcloud:system-playlists:artist-stations:318116252,artist-stations:318116252
2883,2019-01-11T16:23:36Z,like,1254,https://i1.sndcdn.com/artworks-000446614251-ge29xi-large.jpg,2018-11-25T16:52:33Z,1472184,651096768,playlist,2018-11-25T16:52:37Z,175,False,the-odd-orchestra,https://soundcloud.com/razohara/sets/the-odd-orchestra,True,23,,public,The Odd Orchestra,5,https://api.soundcloud.com/playlists/651096768,88833,ep,True,2018-11-25T16:52:33Z,2018-11-23T00:00:00Z,2018-11-25T16:52:33Z,https://i1.sndcdn.com/avatars-yI0SDQBfZtQmvnpj-g3YByw-large.jpg,,15946,,88833,user,2022-02-24T07:56:46Z,,razohara,https://soundcloud.com/razohara,https://api.soundcloud.com/users/88833,soundcloud:users:88833,raz ohara,False,jupiter,,False,True,False,soundcloud:system-playlists:artist-stations:88833,artist-stations:88833
2884,2018-04-02T19:11:12Z,like,1255,https://i1.sndcdn.com/artworks-901bc779-3f23-427a-89c2-2e016cd8eb52-0-large.jpg,2017-04-21T14:28:28Z,981587,317220853,playlist,2021-06-23T11:40:22Z,14,True,the-acid-ep-1,https://soundcloud.com/theacid/sets/the-acid-ep-1,True,0,,public,The Acid EP,3,https://api.soundcloud.com/playlists/317220853,38824253,album,True,2014-04-14T00:00:00Z,2014-04-14T00:00:00Z,2014-04-14T00:00:00Z,https://i1.sndcdn.com/avatars-000351353834-g2neye-large.jpg,∴  The ꓃ ᑄ ꒛ ᗌ   ∴,48835,∴  The ꓃ ᑄ ꒛ ᗌ   ∴,38824253,user,2021-09-29T13:50:01Z,,theacid,https://soundcloud.com/theacid,https://api.soundcloud.com/users/38824253,soundcloud:users:38824253,∴  The Acid  ∴,True,,,False,False,True,soundcloud:system-playlists:artist-stations:38824253,artist-stations:38824253
2885,2018-04-02T19:10:41Z,like,1255,https://i1.sndcdn.com/artworks-34ad5581-89f5-4380-9981-c63a35a6cca5-0-large.jpg,2017-04-21T12:48:08Z,2798908,317190963,playlist,2021-06-23T11:40:23Z,122,True,liminal-1,https://soundcloud.com/theacid/sets/liminal-1,True,13,,public,Liminal,10,https://api.soundcloud.com/playlists/317190963,38824253,album,True,2014-07-04T00:00:00Z,2014-07-04T00:00:00Z,2014-07-04T00:00:00Z,https://i1.sndcdn.com/avatars-000351353834-g2neye-large.jpg,∴  The ꓃ ᑄ ꒛ ᗌ   ∴,48835,∴  The ꓃ ᑄ ꒛ ᗌ   ∴,38824253,user,2021-09-29T13:50:01Z,,theacid,https://soundcloud.com/theacid,https://api.soundcloud.com/users/38824253,soundcloud:users:38824253,∴  The Acid  ∴,True,,,False,False,True,soundcloud:system-playlists:artist-stations:38824253,artist-stations:38824253
2886,2018-04-02T19:09:22Z,like,1255,https://i1.sndcdn.com/artworks-8b839912-739e-4c26-a58b-14c1f0a2762c-0-large.jpg,2017-10-25T07:15:46Z,2931751,362608875,playlist,2021-06-23T11:40:27Z,42,True,the-bomb-original-motion,https://soundcloud.com/theacid/sets/the-bomb-original-motion,True,6,,public,The Bomb (Original Motion Picture Soundtrack),12,https://api.soundcloud.com/playlists/362608875,38824253,album,True,2017-11-17T00:00:00Z,2017-11-17T00:00:00Z,2017-11-17T00:00:00Z,https://i1.sndcdn.com/avatars-000351353834-g2neye-large.jpg,∴  The ꓃ ᑄ ꒛ ᗌ   ∴,48835,∴  The ꓃ ᑄ ꒛ ᗌ   ∴,38824253,user,2021-09-29T13:50:01Z,,theacid,https://soundcloud.com/theacid,https://api.soundcloud.com/users/38824253,soundcloud:users:38824253,∴  The Acid  ∴,True,,,False,False,True,soundcloud:system-playlists:artist-stations:38824253,artist-stations:38824253
2887,2018-02-16T19:36:56Z,like,1255,https://i1.sndcdn.com/artworks-000303195561-rpxeej-large.jpg,2018-02-16T17:11:14Z,1713996,450132786,playlist,2018-02-26T17:18:39Z,193,False,s280f-echavox-nlt,https://soundcloud.com/wearetar/sets/s280f-echavox-nlt,True,25,,public,S280F & Echavox - nlt,6,https://api.soundcloud.com/playlists/450132786,37227650,ep,True,2018-02-16T17:11:14Z,2018-02-13T00:00:00Z,2018-02-16T17:11:14Z,https://i1.sndcdn.com/avatars-000538683984-hnjdfs-large.jpg,,11094,,37227650,user,2022-02-23T16:19:19Z,,wearetar,https://soundcloud.com/wearetar,https://api.soundcloud.com/users/37227650,soundcloud:users:37227650,TAR,False,,,False,True,False,soundcloud:system-playlists:artist-stations:37227650,artist-stations:37227650
2888,2017-04-24T22:52:04Z,like,1255,https://i1.sndcdn.com/artworks-000219526748-9ozmty-large.jpg,2017-04-24T21:26:33Z,5603993,318050965,playlist,2017-04-24T21:27:57Z,46,False,teamsupreme-selects-019,https://soundcloud.com/beatteamsupreme/sets/teamsupreme-selects-019,True,11,,public,TeamSupreme Selects [019],9,https://api.soundcloud.com/playlists/318050965,14820110,,False,2017-04-24T21:26:33Z,,2017-04-24T21:26:33Z,https://i1.sndcdn.com/avatars-000027423218-4x50md-large.jpg,,49976,,14820110,user,2020-07-07T16:14:42Z,,beatteamsupreme,https://soundcloud.com/beatteamsupreme,https://api.soundcloud.com/users/14820110,soundcloud:users:14820110,Team Supreme,False,Los Angeles,US,False,True,False,soundcloud:system-playlists:artist-stations:14820110,artist-stations:14820110
2889,2017-04-12T21:33:18Z,like,1255,https://i1.sndcdn.com/artworks-000217524043-o5qqcp-large.jpg,2017-04-12T21:31:20Z,2804737,315049216,playlist,2017-04-18T04:35:25Z,125,False,airspace-airspace,https://soundcloud.com/a-i-r-s-p-a-c-e/sets/airspace-airspace,True,30,,public,AIRSPACE - AIRSPACE,7,https://api.soundcloud.com/playlists/315049216,142735142,album,True,2017-04-12T21:31:20Z,2017-04-12T00:00:00Z,2017-04-12T21:31:20Z,https://i1.sndcdn.com/avatars-000307369623-l8z510-large.jpg,,533,,142735142,user,2017-04-12T18:07:11Z,,a-i-r-s-p-a-c-e,https://soundcloud.com/a-i-r-s-p-a-c-e,https://api.soundcloud.com/users/142735142,soundcloud:users:142735142,a i r s p a c e,False,Los Angeles,,False,False,False,soundcloud:system-playlists:artist-stations:142735142,artist-stations:142735142
2890,2017-04-04T03:54:14Z,like,1255,https://i1.sndcdn.com/artworks-000216051867-if82lo-large.jpg,2017-04-03T16:11:49Z,716183,312630033,playlist,2017-04-03T16:12:48Z,113,False,pbdy-x-buchanan-blender-ep,https://soundcloud.com/pbdy/sets/pbdy-x-buchanan-blender-ep,True,11,,public,PBDY x BUCHANAN - BLENDER EP,4,https://api.soundcloud.com/playlists/312630033,1492016,ep,True,2017-04-03T16:11:49Z,2017-04-03T00:00:00Z,2017-04-03T16:11:49Z,https://i1.sndcdn.com/avatars-000754598698-igbkel-large.jpg,,3830,,1492016,user,2021-04-30T00:39:44Z,,pbdy,https://soundcloud.com/pbdy,https://api.soundcloud.com/users/1492016,soundcloud:users:1492016,PBDY,False,"Los Angeles, CA",US,False,True,False,soundcloud:system-playlists:artist-stations:1492016,artist-stations:1492016
2891,2017-03-05T03:51:01Z,like,1255,https://i1.sndcdn.com/artworks-000208157881-ddq8j9-large.jpg,2017-02-16T22:05:47Z,6603110,300572593,playlist,2018-02-20T18:54:04Z,357,False,coterie-music-volume-7,https://soundcloud.com/coterie-mix/sets/coterie-music-volume-7,True,64,,public,Coterie Music: Volume 7,22,https://api.soundcloud.com/playlists/300572593,111793943,compilation,True,2017-02-22T07:41:24Z,2017-02-19T00:00:00Z,2017-02-22T07:41:24Z,https://i1.sndcdn.com/avatars-000404274177-5eeqf8-large.jpg,,439,,111793943,user,2018-09-14T22:27:01Z,,coterie-mix,https://soundcloud.com/coterie-mix,https://api.soundcloud.com/users/111793943,soundcloud:users:111793943,Coterie Music,False,,,False,False,False,soundcloud:system-playlists:artist-stations:111793943,artist-stations:111793943
2892,2017-02-21T22:36:24Z,like,1255,https://i1.sndcdn.com/artworks-000227978295-7jvgwt-large.jpg,2017-02-21T10:31:35Z,538171,301726253,playlist,2017-06-12T10:21:27Z,125,False,quanta-1-aleppo-binary-2,https://soundcloud.com/karyyn/sets/quanta-1-aleppo-binary-2,True,30,,public,QUANTA 1: ALEPPO / BINARY,2,https://api.soundcloud.com/playlists/301726253,10244877,,False,2017-02-21T19:52:08Z,,2017-02-21T19:52:08Z,https://i1.sndcdn.com/avatars-000328675683-urzwja-large.jpg,,2436,,10244877,user,2020-07-01T16:26:13Z,,karyyn,https://soundcloud.com/karyyn,https://api.soundcloud.com/users/10244877,soundcloud:users:10244877,K Á R   Y Y  N,False,"Los Angeles - Aleppo, SYRIA",,False,True,False,soundcloud:system-playlists:artist-stations:10244877,artist-stations:10244877
2893,2017-02-21T21:54:02Z,like,1255,https://i1.sndcdn.com/artworks-000208926714-f6fay8-large.jpg,2017-02-21T21:41:34Z,1683697,301864391,playlist,2017-02-21T21:46:06Z,96,False,alison-wonderland-x-m-phazes-f,https://soundcloud.com/beatteamsupreme/sets/alison-wonderland-x-m-phazes-f,True,14,,public,"Alison Wonderland X M-Phazes - ""F*** Me(ssiah) Up On A Spiritual Level"" Cypher",1,https://api.soundcloud.com/playlists/301864391,14820110,,False,2017-02-21T21:41:34Z,,2017-02-21T21:41:34Z,https://i1.sndcdn.com/avatars-000027423218-4x50md-large.jpg,,49976,,14820110,user,2020-07-07T16:14:42Z,,beatteamsupreme,https://soundcloud.com/beatteamsupreme,https://api.soundcloud.com/users/14820110,soundcloud:users:14820110,Team Supreme,False,Los Angeles,US,False,True,False,soundcloud:system-playlists:artist-stations:14820110,artist-stations:14820110
2894,2017-01-25T20:23:34Z,like,1255,https://i1.sndcdn.com/artworks-000204618083-gq9kl5-large.jpg,2017-01-25T10:39:17Z,629189,294633958,playlist,2017-06-19T12:13:14Z,830,False,jnthn-stein-changes-ep,https://soundcloud.com/jnthnstein/sets/jnthn-stein-changes-ep,True,150,,public,JNTHN STEIN - Changes EP,3,https://api.soundcloud.com/playlists/294633958,3010673,,False,2017-01-25T10:39:17Z,2017-01-25T00:00:00Z,2017-01-25T10:39:17Z,https://i1.sndcdn.com/avatars-000716280736-row8rp-large.jpg,,33437,,3010673,user,2021-11-15T20:23:40Z,,jnthnstein,https://soundcloud.com/jnthnstein,https://api.soundcloud.com/users/3010673,soundcloud:users:3010673,JNTHN STEIN,True,Los Angeles,US,True,False,True,soundcloud:system-playlists:artist-stations:3010673,artist-stations:3010673
2895,2016-12-07T23:33:59Z,like,1255,https://i1.sndcdn.com/artworks-000196096737-cp3l0e-large.jpg,2016-10-03T00:49:43Z,2126769,264207710,playlist,2016-11-30T17:24:59Z,9,False,bad-posture-1,https://soundcloud.com/o_n_o_n_o/sets/bad-posture-1,True,3,,public,Bad Posture,7,https://api.soundcloud.com/playlists/264207710,68144001,album,True,2016-11-30T09:53:32Z,2016-11-29T00:00:00Z,2016-11-30T09:53:32Z,https://i1.sndcdn.com/avatars-000726577156-zngh8a-large.jpg,,131,,68144001,user,2019-11-19T23:49:58Z,,o_n_o_n_o,https://soundcloud.com/o_n_o_n_o,https://api.soundcloud.com/users/68144001,soundcloud:users:68144001,ONONO,False,Wellington,NZ,False,False,False,soundcloud:system-playlists:artist-stations:68144001,artist-stations:68144001
2896,2016-12-06T05:39:44Z,like,1255,https://i1.sndcdn.com/artworks-000184548238-ohkv9m-large.jpg,2016-09-22T23:35:33Z,2810247,261485473,playlist,2021-09-01T13:24:13Z,32,False,elemental-being,https://soundcloud.com/petersea/sets/elemental-being,True,8,,public,Elemental Being,8,https://api.soundcloud.com/playlists/261485473,133184058,,False,2016-09-22T23:35:33Z,,2016-09-22T23:35:33Z,https://i1.sndcdn.com/avatars-mlyLhq93XFTK1inR-YrMLmg-large.jpg,,271,,133184058,user,2021-10-03T14:10:18Z,,petersea,https://soundcloud.com/petersea,https://api.soundcloud.com/users/133184058,soundcloud:users:133184058,PeterSea,False,"Byron Bay, Aust. & Los Angeles",,False,True,False,soundcloud:system-playlists:artist-stations:133184058,artist-stations:133184058
2897,2016-11-22T00:06:12Z,like,1255,https://i1.sndcdn.com/artworks-000194703128-zq08a0-large.jpg,2016-11-21T23:56:08Z,2087815,277442480,playlist,2016-11-22T01:25:50Z,79,False,teamsupreme-selects-004,https://soundcloud.com/beatteamsupreme/sets/teamsupreme-selects-004,True,14,,public,TeamSupreme Selects [004],8,https://api.soundcloud.com/playlists/277442480,14820110,,False,2016-11-21T23:56:08Z,,2016-11-21T23:56:08Z,https://i1.sndcdn.com/avatars-000027423218-4x50md-large.jpg,,49976,,14820110,user,2020-07-07T16:14:42Z,,beatteamsupreme,https://soundcloud.com/beatteamsupreme,https://api.soundcloud.com/users/14820110,soundcloud:users:14820110,Team Supreme,False,Los Angeles,US,False,True,False,soundcloud:system-playlists:artist-stations:14820110,artist-stations:14820110
2898,2016-11-04T20:55:40Z,like,1255,https://i1.sndcdn.com/artworks-000192103378-sg840y-large.jpg,2016-11-04T19:59:21Z,2479064,272958221,playlist,2016-11-04T20:01:50Z,258,False,teamsupreme-selects-002,https://soundcloud.com/beatteamsupreme/sets/teamsupreme-selects-002,True,50,,public,"TeamSupreme Selects [002] [November 4, 2016]",8,https://api.soundcloud.com/playlists/272958221,14820110,,False,2016-11-04T19:59:21Z,,2016-11-04T19:59:21Z,https://i1.sndcdn.com/avatars-000027423218-4x50md-large.jpg,,49976,,14820110,user,2020-07-07T16:14:42Z,,beatteamsupreme,https://soundcloud.com/beatteamsupreme,https://api.soundcloud.com/users/14820110,soundcloud:users:14820110,Team Supreme,False,Los Angeles,US,False,True,False,soundcloud:system-playlists:artist-stations:14820110,artist-stations:14820110
2899,2016-10-18T16:15:31Z,like,1255,https://i1.sndcdn.com/artworks-000188778858-5forlu-large.jpg,2016-09-22T23:57:26Z,2306273,261490401,playlist,2018-09-24T11:21:17Z,29,False,elemental-being-instrumental,https://soundcloud.com/petersea/sets/elemental-being-instrumental,True,5,,public,Elemental Being Instrumental,6,https://api.soundcloud.com/playlists/261490401,133184058,,False,2016-09-22T23:57:26Z,,2016-09-22T23:57:26Z,https://i1.sndcdn.com/avatars-mlyLhq93XFTK1inR-YrMLmg-large.jpg,,271,,133184058,user,2021-10-03T14:10:18Z,,petersea,https://soundcloud.com/petersea,https://api.soundcloud.com/users/133184058,soundcloud:users:133184058,PeterSea,False,"Byron Bay, Aust. & Los Angeles",,False,True,False,soundcloud:system-playlists:artist-stations:133184058,artist-stations:133184058
2900,2016-04-08T18:47:37Z,like,1255,https://i1.sndcdn.com/artworks-000157147030-meu9uq-large.jpg,2016-04-08T16:28:43Z,816949,213872467,playlist,2016-04-08T16:29:31Z,389,False,modern-romance-ep,https://soundcloud.com/iamdot/sets/modern-romance-ep,True,79,,public,Modern Romance EP,4,https://api.soundcloud.com/playlists/213872467,2305025,,False,,,2016-04-08T16:28:43Z,https://i1.sndcdn.com/avatars-c6HLGv7lAZowTNIq-4qWmZQ-large.jpg,Kate,15999,Kate Ellwanger,2305025,user,2021-09-29T19:23:17Z,Ellwanger,iamdot,https://soundcloud.com/iamdot,https://api.soundcloud.com/users/2305025,soundcloud:users:2305025,dot,True,Los Angeles,,False,True,True,soundcloud:system-playlists:artist-stations:2305025,artist-stations:2305025
2901,2016-02-19T06:27:09Z,like,1255,https://i1.sndcdn.com/artworks-000146050854-zidsag-large.jpg,2015-03-13T15:57:35Z,2545942,88999291,playlist,2016-02-19T06:20:42Z,174,False,lp1,https://soundcloud.com/a-i-r-s-p-a-c-e/sets/lp1,True,31,,public,LP1,7,https://api.soundcloud.com/playlists/88999291,142735142,,False,,,2015-03-13T15:57:35Z,https://i1.sndcdn.com/avatars-000307369623-l8z510-large.jpg,,533,,142735142,user,2017-04-12T18:07:11Z,,a-i-r-s-p-a-c-e,https://soundcloud.com/a-i-r-s-p-a-c-e,https://api.soundcloud.com/users/142735142,soundcloud:users:142735142,a i r s p a c e,False,Los Angeles,,False,False,False,soundcloud:system-playlists:artist-stations:142735142,artist-stations:142735142
2902,2015-12-22T20:13:24Z,like,1255,https://i1.sndcdn.com/artworks-000140387078-d2klff-large.jpg,2015-12-21T22:52:48Z,1653984,177551201,playlist,2015-12-23T01:30:08Z,653,False,holy-ship-team-supreme-shippin,https://soundcloud.com/hardfest/sets/holy-ship-team-supreme-shippin,True,138,,public,HOLY SHIP! x Team Supreme - Shipping Out Playlist,5,https://api.soundcloud.com/playlists/177551201,1245441,,False,,,2015-12-21T22:52:48Z,https://i1.sndcdn.com/avatars-wdKFUBRbXh9aLegh-X3xzGw-large.jpg,HARD Events |,79725,HARD Events | HARD Recs,1245441,user,2022-02-18T21:22:29Z,HARD Recs,hardfest,https://soundcloud.com/hardfest,https://api.soundcloud.com/users/1245441,soundcloud:users:1245441,HARD hardfest.com,False,Los Angeles,US,False,True,False,soundcloud:system-playlists:artist-stations:1245441,artist-stations:1245441
